src,dst,port,proto,label,class,modelsize
147,32,84,164,195,113,232,98,80,tcp,Normal-Grill,normal,125
147,32,84,164,195,168,10,171,80,tcp,Normal-Grill,normal,7
147,32,84,164,195,24,232,161,80,tcp,Normal-Grill,normal,17
147,32,84,164,195,24,232,162,80,tcp,Normal-Grill,normal,13
147,32,84,164,195,24,232,163,80,tcp,Normal-Grill,normal,9
147,32,84,164,195,24,232,164,80,tcp,Normal-Grill,normal,23
147,32,84,164,195,24,232,203,80,tcp,Normal-Grill,normal,391
147,32,84,164,195,24,232,205,80,tcp,Normal-Grill,normal,19
147,32,84,164,195,24,232,210,80,tcp,Normal-Grill,normal,191
147,32,84,164,195,24,233,137,80,tcp,Normal-Grill,normal,7
147,32,84,164,195,24,233,140,80,tcp,Normal-Grill,normal,9
147,32,84,164,195,24,233,17,80,tcp,Normal-Grill,normal,6
147,32,84,164,195,24,233,18,80,tcp,Normal-Grill,normal,5
147,32,84,164,195,24,233,22,80,tcp,Normal-Grill,normal,7
147,32,84,164,195,24,233,25,80,tcp,Normal-Grill,normal,7
147,32,84,164,195,24,233,26,80,tcp,Normal-Grill,normal,23
147,32,84,164,195,24,233,27,80,tcp,Normal-Grill,normal,16
147,32,84,164,195,24,233,28,80,tcp,Normal-Grill,normal,14
147,32,84,164,195,24,233,55,80,tcp,Normal-Grill,normal,129
147,32,84,164,2,21,108,20,80,tcp,Normal-Grill,normal,5
147,32,84,164,2,21,92,124,80,tcp,Normal-Grill,normal,41
147,32,84,164,205,188,8,253,443,tcp,Normal-Grill,normal,13
147,32,84,164,207,207,31,146,80,tcp,Normal-Grill,normal,7
147,32,84,164,209,160,41,144,80,tcp,Normal-Grill,normal,15
147,32,84,164,209,85,148,103,80,tcp,Normal-Grill,normal,19
147,32,84,164,209,85,148,104,80,tcp,Normal-Grill,normal,39
147,32,84,164,209,85,148,105,80,tcp,Normal-Grill,normal,13
147,32,84,164,209,85,148,132,80,tcp,Normal-Grill,normal,47
147,32,84,164,209,85,148,147,80,tcp,Normal-Grill,normal,30
147,32,84,164,209,85,148,99,80,tcp,Normal-Grill,normal,61
147,32,84,164,209,85,149,102,80,tcp,Normal-Grill,normal,6
147,32,84,164,209,85,149,132,80,tcp,Normal-Grill,normal,26
147,32,84,164,209,85,149,191,80,tcp,Normal-Grill,normal,23
147,32,84,164,209,85,149,95,80,tcp,Normal-Grill,normal,22
147,32,84,164,217,148,80,240,80,tcp,Normal-Grill,normal,17
147,32,84,164,217,160,58,5,80,tcp,Normal-Grill,normal,29
147,32,84,164,50,17,203,200,81,tcp,Normal-Grill,normal,11
147,32,84,164,62,84,143,246,80,tcp,Normal-Grill,normal,54
147,32,84,164,64,12,68,227,443,tcp,Normal-Grill,normal,21
147,32,84,164,64,12,73,134,443,tcp,Normal-Grill,normal,13
147,32,84,164,64,238,147,56,80,tcp,Normal-Grill,normal,7
147,32,84,164,67,212,77,12,80,tcp,Normal-Grill,normal,7
147,32,84,164,74,125,232,192,80,tcp,Normal-Grill,normal,19
147,32,84,164,74,125,232,193,443,tcp,Normal-Grill,normal,7
147,32,84,164,74,125,232,193,80,tcp,Normal-Grill,normal,7
147,32,84,164,74,125,232,194,443,tcp,Normal-Grill,normal,7
147,32,84,164,74,125,232,194,80,tcp,Normal-Grill,normal,11
147,32,84,164,74,125,232,195,80,tcp,Normal-Grill,normal,13
147,32,84,164,74,125,232,196,443,tcp,Normal-Grill,normal,6
147,32,84,164,74,125,232,196,80,tcp,Normal-Grill,normal,24
147,32,84,164,74,125,232,197,443,tcp,Normal-Grill,normal,11
147,32,84,164,74,125,232,197,80,tcp,Normal-Grill,normal,24
147,32,84,164,74,125,232,198,443,tcp,Normal-Grill,normal,14
147,32,84,164,74,125,232,198,80,tcp,Normal-Grill,normal,32
147,32,84,164,74,125,232,199,443,tcp,Normal-Grill,normal,7
147,32,84,164,74,125,232,199,80,tcp,Normal-Grill,normal,44
147,32,84,164,74,125,232,201,443,tcp,Normal-Grill,normal,8
147,32,84,164,74,125,232,201,80,tcp,Normal-Grill,normal,47
147,32,84,164,74,125,232,202,443,tcp,Normal-Grill,normal,7
147,32,84,164,74,125,232,202,80,tcp,Normal-Grill,normal,13
147,32,84,164,74,125,232,203,80,tcp,Normal-Grill,normal,11
147,32,84,164,74,125,232,204,443,tcp,Normal-Grill,normal,11
147,32,84,164,74,125,232,204,80,tcp,Normal-Grill,normal,32
147,32,84,164,74,125,232,205,443,tcp,Normal-Grill,normal,7
147,32,84,164,74,125,232,205,80,tcp,Normal-Grill,normal,15
147,32,84,164,74,125,232,206,80,tcp,Normal-Grill,normal,23
147,32,84,164,74,125,232,207,443,tcp,Normal-Grill,normal,5
147,32,84,164,74,125,232,207,80,tcp,Normal-Grill,normal,12
147,32,84,164,74,125,232,211,80,tcp,Normal-Grill,normal,9
147,32,84,164,74,125,232,216,443,tcp,Normal-Grill,normal,13
147,32,84,164,74,125,232,220,80,tcp,Normal-Grill,normal,16
147,32,84,164,74,125,232,221,443,tcp,Normal-Grill,normal,5
147,32,84,164,74,125,232,223,443,tcp,Normal-Grill,normal,27
147,32,84,164,74,125,232,223,80,tcp,Normal-Grill,normal,60
147,32,84,164,74,125,235,159,80,tcp,Normal-Grill,normal,5
147,32,84,164,74,125,237,31,80,tcp,Normal-Grill,normal,5
147,32,84,164,74,125,39,125,5222,tcp,Normal-Grill,normal,13
147,32,84,164,74,125,53,120,80,tcp,Normal-Grill,normal,11
147,32,84,164,75,101,155,168,80,tcp,Normal-Grill,normal,10
147,32,84,164,75,101,162,204,80,tcp,Normal-Grill,normal,13
147,32,84,164,77,104,226,16,80,tcp,Normal-Grill,normal,59
147,32,84,164,77,75,72,52,80,tcp,Normal-Grill,normal,26
147,32,84,164,77,75,72,68,80,tcp,Normal-Grill,normal,8
147,32,84,164,77,75,73,9,80,tcp,Normal-Grill,normal,8
147,32,84,164,77,75,76,22,80,tcp,Normal-Grill,normal,15
147,32,84,164,77,75,76,3,80,tcp,Normal-Grill,normal,11
147,32,84,164,77,75,76,69,80,tcp,Normal-Grill,normal,5
147,32,84,164,77,75,76,7,80,tcp,Normal-Grill,normal,24
147,32,84,164,77,75,76,72,80,tcp,Normal-Grill,normal,24
147,32,84,164,77,75,77,86,80,tcp,Normal-Grill,normal,10
147,32,84,164,77,75,77,9,80,tcp,Normal-Grill,normal,7
147,32,84,164,77,78,110,106,80,tcp,Normal-Grill,normal,11
147,32,84,164,77,78,99,21,80,tcp,Normal-Grill,normal,24
147,32,84,164,77,78,99,22,80,tcp,Normal-Grill,normal,34
147,32,84,164,77,78,99,23,80,tcp,Normal-Grill,normal,8
147,32,84,164,77,78,99,25,80,tcp,Normal-Grill,normal,5
147,32,84,164,77,93,192,142,80,tcp,Normal-Grill,normal,7
147,32,84,164,77,93,192,144,80,tcp,Normal-Grill,normal,11
147,32,84,164,78,24,14,69,80,tcp,Normal-Grill,normal,25
147,32,84,164,81,0,214,198,80,tcp,Normal-Grill,normal,11
147,32,84,164,81,31,45,72,80,tcp,Normal-Grill,normal,11
147,32,84,164,83,145,197,2,80,tcp,Normal-Grill,normal,15
147,32,84,164,88,208,118,47,80,tcp,Normal-Grill,normal,11
147,32,84,164,88,86,101,2,80,tcp,Normal-Grill,normal,35
147,32,84,164,89,185,254,155,80,tcp,Normal-Grill,normal,91
147,32,84,164,89,187,135,126,80,tcp,Normal-Grill,normal,19
147,32,84,164,91,198,174,233,80,tcp,Normal-Grill,normal,7
147,32,84,164,91,198,174,234,80,tcp,Normal-Grill,normal,5
147,32,84,164,91,213,160,12,80,tcp,Normal-Grill,normal,22
147,32,84,164,93,93,131,33,80,tcp,Normal-Grill,normal,11
147,32,84,164,94,127,76,194,80,tcp,Normal-Grill,normal,195
147,32,84,164,95,100,248,99,80,tcp,Normal-Grill,normal,11
147,32,84,164,95,168,214,66,80,tcp,Normal-Grill,normal,5
147,32,84,165,101,0,32,121,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,109,200,239,148,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,109,235,49,72,53,udp,Botnet-UDP-DNS,botnet,5
147,32,84,165,109,237,213,143,53,udp,Botnet-UDP-DNS,botnet,6
147,32,84,165,109,70,26,36,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,109,70,26,36,53,udp,Botnet-UDP-DNS,botnet,9
147,32,84,165,111,88,31,68,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,9
147,32,84,165,111,88,77,58,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,6
147,32,84,165,111,88,79,41,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,111,92,142,42,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,112,205,111,114,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,6
147,32,84,165,114,57,53,106,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,114,59,51,188,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,115,137,250,215,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,8
147,32,84,165,115,240,199,38,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,115,98,214,212,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,116,111,222,15,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,116,72,72,149,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,117,196,25,55,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,11
147,32,84,165,117,197,27,8,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,117,198,86,115,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,6
147,32,84,165,117,204,64,132,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,117,204,67,227,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,117,204,73,246,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,8
147,32,84,165,117,207,5,248,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,117,207,7,56,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,117,224,41,27,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,117,242,61,2,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,117,96,96,152,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,12
147,32,84,165,118,136,111,104,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,118,98,202,90,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,119,154,129,1,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,119,154,130,96,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,119,154,131,100,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,8
147,32,84,165,119,154,24,194,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,119,154,54,142,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,8
147,32,84,165,119,161,16,24,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,119,178,199,146,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,12,102,252,75,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,9
147,32,84,165,122,121,68,110,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,122,218,153,19,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,124,108,110,37,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,49
147,32,84,165,124,108,116,109,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,11
147,32,84,165,124,123,106,96,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,8
147,32,84,165,125,114,134,15,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,6
147,32,84,165,125,99,28,64,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,128,107,234,206,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,128,121,85,2,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,9
147,32,84,165,128,63,2,53,53,udp,Botnet-UDP-DNS,botnet,15
147,32,84,165,128,8,10,90,53,udp,Botnet-UDP-DNS,botnet,15
147,32,84,165,141,146,126,228,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,143,107,171,10,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,147,32,80,9,53,udp,Botnet-UDP-DNS,botnet,45
147,32,84,165,148,123,15,75,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,150,186,92,225,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,151,151,26,141,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,6
147,32,84,165,156,154,124,65,53,udp,Botnet-UDP-DNS,botnet,6
147,32,84,165,156,154,126,65,53,udp,Botnet-UDP-DNS,botnet,7
147,32,84,165,156,154,128,65,53,udp,Botnet-UDP-DNS,botnet,7
147,32,84,165,161,58,16,34,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,16
147,32,84,165,165,21,74,113,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,165,21,74,116,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,11
147,32,84,165,165,21,74,117,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,20
147,32,84,165,165,21,74,118,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,6
147,32,84,165,165,21,74,121,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,12
147,32,84,165,165,21,74,122,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,8
147,32,84,165,165,212,65,113,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,11
147,32,84,165,165,212,8,32,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,13
147,32,84,165,167,127,98,30,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,6
147,32,84,165,168,187,75,100,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,168,61,70,72,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,168,95,5,39,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,168,95,6,57,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,173,192,170,88,80,tcp,Botnet-TCP-Attempt-SPAM,botnet,531
147,32,84,165,173,192,170,88,80,tcp,Botnet-TCP-CC-HTTP-Not-Encrypted,botnet,531
147,32,84,165,173,212,197,124,53,udp,Botnet-UDP-Attempt-DNS,botnet,6
147,32,84,165,173,212,197,125,53,udp,Botnet-UDP-Attempt-DNS,botnet,8
147,32,84,165,173,236,81,226,3817,tcp,Botnet-TCP-Established,botnet,25
147,32,84,165,173,241,196,71,53,udp,Botnet-UDP-DNS,botnet,5
147,32,84,165,173,241,196,95,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,9
147,32,84,165,174,122,110,167,53,udp,Botnet-UDP-DNS,botnet,6
147,32,84,165,174,122,110,168,53,udp,Botnet-UDP-DNS,botnet,6
147,32,84,165,174,123,68,15,53,udp,Botnet-UDP-DNS,botnet,7
147,32,84,165,174,123,87,100,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,174,133,52,66,53,udp,Botnet-UDP-Attempt-DNS,botnet,5
147,32,84,165,174,133,57,141,80,tcp,Botnet-TCP-Established-HTTP-Ad,botnet,703
147,32,84,165,174,142,184,181,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,11
147,32,84,165,174,142,90,173,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,11
147,32,84,165,174,36,246,56,80,tcp,Botnet-TCP-Attempt-SPAM,botnet,63
147,32,84,165,174,36,246,56,80,tcp,Botnet-TCP-Established-HTTP-Ad,botnet,63
147,32,84,165,178,121,31,113,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,6
147,32,84,165,178,122,247,101,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,178,125,252,68,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,9
147,32,84,165,178,137,128,94,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,9
147,32,84,165,178,162,137,203,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,9
147,32,84,165,178,162,144,154,53,udp,Botnet-UDP-DNS,botnet,5
147,32,84,165,178,162,163,199,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,16
147,32,84,165,178,162,177,145,53,udp,Botnet-UDP-DNS,botnet,8
147,32,84,165,178,162,190,126,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,9
147,32,84,165,178,165,97,227,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,8
147,32,84,165,178,170,144,2,53,udp,Botnet-UDP-DNS,botnet,7
147,32,84,165,178,208,82,126,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,9
147,32,84,165,178,218,208,130,53,udp,Botnet-UDP-Attempt-DNS,botnet,11
147,32,84,165,178,218,208,130,53,udp,Botnet-UDP-DNS,botnet,11
147,32,84,165,178,63,181,23,53,udp,Botnet-UDP-DNS,botnet,6
147,32,84,165,178,63,49,46,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,11
147,32,84,165,178,95,10,210,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,180,177,137,11,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,6
147,32,84,165,180,222,96,138,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,19
147,32,84,165,180,241,97,224,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,180,251,135,144,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,182,177,235,90,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,183,83,68,80,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,10
147,32,84,165,184,154,132,106,9541,tcp,Botnet-TCP-Established,botnet,11
147,32,84,165,184,172,33,106,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,6
147,32,84,165,186,202,4,42,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,186,90,182,143,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,186,92,63,171,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,187,106,81,34,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,187,38,130,143,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,188,120,234,114,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,188,120,239,168,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,188,127,225,161,53,udp,Botnet-UDP-DNS,botnet,7
147,32,84,165,188,129,211,240,6667,tcp,Botnet-TCP-Attempt-SPAM,botnet,9
147,32,84,165,188,138,90,25,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,188,138,90,31,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,188,143,164,2,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,188,190,97,32,53,udp,Botnet-UDP-DNS,botnet,6
147,32,84,165,188,40,106,4,53,udp,Botnet-UDP-Attempt-DNS,botnet,8
147,32,84,165,188,40,106,4,53,udp,Botnet-UDP-DNS,botnet,8
147,32,84,165,188,40,117,142,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,9
147,32,84,165,188,40,138,237,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,188,40,54,222,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,11
147,32,84,165,188,40,60,12,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,7
147,32,84,165,188,40,60,12,53,udp,Botnet-UDP-DNS,botnet,5
147,32,84,165,188,40,60,28,53,udp,Botnet-UDP-DNS,botnet,5
147,32,84,165,188,64,112,2,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
147,32,84,165,188,64,112,5,25,tcp,Botnet-TCP-Attempt-SPAM,botnet,5
